Case ID,Case Number,Judge,Date Filed,Date Reopened,Date Terminated,NOS,Cause of Action,Diversity Plaintiff,Diversity Defendant,IsProse,DateAgg,Group
43016,3:18-cv-01023-wmc                       ,wmc ,2018-12-11,2022-04-11,2022-05-09,550,42:1983pr ,,,y,2022-04-11,Prisoner Petitions
43022,3:18-cv-01028-wmc                       ,wmc ,2018-12-11,,2022-06-13,530,28:2254   ,,,y,2018-12-11,Habeas Corpus
43024,3:18-cv-01030-jdp                       ,jdp ,2018-12-12,,2019-02-01,550,42:1983pr ,,,y,2018-12-12,Prisoner Petitions
43027,3:18-cv-01031-jdp                       ,jdp ,2018-12-12,2019-01-11,2021-04-22,550,42:1983pr ,,,y,2019-01-11,Prisoner Petitions
43027,3:18-cv-01031-jdp                       ,jdp ,2018-12-12,2019-01-11,2021-04-22,550,42:1983pr ,,,y,2019-01-11,Prisoner Petitions
43036,3:18-cv-01035-jdp                       ,jdp ,2018-12-13,,2019-10-30,530,28:2241   ,,,y,2018-12-13,Habeas Corpus
43041,3:18-cv-01040-wmc                       ,wmc ,2018-12-13,,2021-11-17,440,28:1983   ,,,y,2018-12-13,Civil Rights
43044,3:18-cv-01041-wmc                       ,wmc ,2018-12-13,,2021-11-17,440,28:1983   ,,,y,2018-12-13,Civil Rights
43045,3:18-cv-01038-bbc                       ,bbc ,2018-12-13,,2019-04-02,220,28:1332pr ,,,y,2018-12-13,Real Property
43048,3:18-cv-01037-jdp                       ,jdp ,2018-12-13,,2021-09-10,550,42:1983pr ,,,y,2018-12-13,Prisoner Petitions
43049,3:18-cv-01045-wmc                       ,wmc ,2018-12-13,,2022-09-29,550,42:1983pr ,,,y,2018-12-13,Prisoner Petitions
43050,3:18-cv-01046-jdp                       ,jdp ,2018-12-14,,2019-06-04,550,42:1983pr ,,,y,2018-12-14,Prisoner Petitions
43046,3:18-cv-01043-jdp                       ,jdp ,2018-12-14,,2020-07-13,555,42:1983pr ,,,y,2018-12-14,Prisoner Petitions
43051,3:18-cv-01047-jdp                       ,jdp ,2018-12-17,,2019-09-26,550,42:1983pr ,,,y,2018-12-17,Prisoner Petitions
43053,3:18-cv-01049-jdp                       ,jdp ,2018-12-17,,2020-05-05,442,42:2000e  ,,,y,2018-12-17,Civil Rights
43055,3:18-cv-01051-wmc                       ,wmc ,2018-12-17,,2020-11-16,550,42:1983pr ,,,y,2018-12-17,Prisoner Petitions
43059,3:18-cv-01055-jdp                       ,jdp ,2018-12-19,,2020-06-02,550,42:1983pr ,,,y,2018-12-19,Prisoner Petitions
43066,3:18-cv-01056-wmc                       ,wmc ,2018-12-19,,2020-08-17,550,42:1983pr ,,,y,2018-12-19,Prisoner Petitions
43080,3:18-cv-01057-wmc                       ,wmc ,2018-12-20,,2019-10-11,550,42:1983pr ,,,y,2018-12-20,Prisoner Petitions
43081,3:18-cv-01058-jdp                       ,jdp ,2018-12-20,,2019-05-15,550,42:1983pr ,,,y,2018-12-20,Prisoner Petitions
43086,3:18-cv-01061-bbc                       ,bbc ,2018-12-21,,2020-11-10,440,28:1983   ,,,y,2018-12-21,Civil Rights
43090,3:18-cv-01063-jdp                       ,jdp ,2018-12-26,,2019-08-09,555,42:1983pr ,,,y,2018-12-26,Prisoner Petitions
43091,3:18-cv-01064-jdp                       ,jdp ,2018-12-26,,2020-04-08,442,42:1983cv ,,,y,2018-12-26,Civil Rights
43092,3:18-cv-01065-jdp                       ,jdp ,2018-12-27,,2020-02-21,440,28:1983   ,,,y,2018-12-27,Civil Rights
43096,3:18-cv-01068-wmc                       ,wmc ,2018-12-27,,2020-08-07,550,42:1983pr ,,,y,2018-12-27,Prisoner Petitions
43111,3:18-cv-01072-jdp                       ,jdp ,2018-12-28,,2021-07-29,550,42:1983pr ,,,y,2018-12-28,Prisoner Petitions
43112,3:18-cv-01073-bbc                       ,bbc ,2018-12-28,2020-07-29,2021-09-20,550,42:1983pr ,,,y,2020-07-29,Prisoner Petitions
43112,3:18-cv-01073-bbc                       ,bbc ,2018-12-28,2020-07-29,2021-09-20,550,42:1983pr ,,,y,2020-07-29,Prisoner Petitions
43114,3:18-cv-01074-wmc                       ,wmc ,2018-12-28,,,555,42:1983pr ,,,y,2018-12-28,Prisoner Petitions
43123,3:19-cv-00003-jdp                       ,jdp ,2019-01-02,,2019-08-13,440,42:1983cv ,,,y,2019-01-02,Civil Rights
43125,3:19-cv-00005-jdp                       ,jdp ,2019-01-02,,2019-04-08,480,15:1692   ,1,5,y,2019-01-02,Other Statutes
43126,3:19-cv-00001-wmc                       ,wmc ,2019-01-02,,2022-12-19,445,28:1331ed ,,,y,2019-01-02,Civil Rights
43127,3:19-cv-00006-wmc                       ,wmc ,2019-01-02,,2022-12-19,445,28:1331ed ,,,y,2019-01-02,Civil Rights
43128,3:19-cv-00004-bbc                       ,bbc ,2019-01-02,,2019-07-17,550,42:1983pr ,,,y,2019-01-02,Prisoner Petitions
43234,3:19-cv-00063-wmc                       ,wmc ,2019-01-02,,2020-04-27,440,42:1983cv ,,,y,2019-01-02,Civil Rights
43135,3:19-cv-00010-wmc                       ,wmc ,2019-01-07,,2020-01-08,550,42:1983pr ,,,y,2019-01-07,Prisoner Petitions
43140,3:19-cv-00011-bbc                       ,bbc ,2019-01-07,,2019-11-18,550,42:1983pr ,,,y,2019-01-07,Prisoner Petitions
43142,3:19-cv-00012-jdp                       ,jdp ,2019-01-07,,2020-08-28,550,42:1983pr ,,,y,2019-01-07,Prisoner Petitions
43143,3:19-cv-00013-jdp                       ,jdp ,2019-01-07,,2019-01-24,550,42:1983pr ,,,y,2019-01-07,Prisoner Petitions
43149,3:19-cv-00014-bbc                       ,bbc ,2019-01-07,,2019-12-12,864,42:0405id ,,,y,2019-01-07,Social Security
43156,3:19-cv-00020-wmc                       ,wmc ,2019-01-09,,2022-10-12,550,42:1983pr ,,,y,2019-01-09,Prisoner Petitions
43160,3:19-cv-00022-slc                       ,slc ,2019-01-09,,2019-09-27,550,42:1983pr ,,,y,2019-01-09,Prisoner Petitions
43183,3:19-cv-00025-wmc                       ,wmc ,2019-01-10,2019-03-07,2022-08-31,550,42:1983pr ,,,y,2019-03-07,Prisoner Petitions
43183,3:19-cv-00025-wmc                       ,wmc ,2019-01-10,2019-03-07,2022-08-31,550,42:1983pr ,,,y,2019-03-07,Prisoner Petitions
43189,3:19-cv-00029-wmc                       ,wmc ,2019-01-11,,2019-09-19,440,42:1983cv ,,,y,2019-01-11,Civil Rights
43191,3:19-cv-00031-wmc                       ,wmc ,2019-01-11,,,550,42:1983pr ,,,y,2019-01-11,Prisoner Petitions
43199,3:19-cv-00037-jdp                       ,jdp ,2019-01-16,,2020-07-23,550,42:1983pr ,,,y,2019-01-16,Prisoner Petitions
43209,3:19-cv-00042-wmc                       ,wmc ,2019-01-16,,2021-03-01,550,42:1983pr ,,,y,2019-01-16,Prisoner Petitions
43213,3:19-cv-00044-bbc                       ,bbc ,2019-01-17,,2020-02-27,530,28:2254   ,,,y,2019-01-17,Habeas Corpus
43217,3:19-cv-00045-bbc                       ,bbc ,2019-01-17,,2019-04-01,530,28:2254   ,,,y,2019-01-17,Habeas Corpus
43219,3:19-cv-00050-jdp                       ,jdp ,2019-01-17,,2019-07-02,440,28:1983   ,,,y,2019-01-17,Civil Rights
43226,3:19-cv-00055-wmc                       ,wmc ,2019-01-22,2022-07-20,2022-09-30,550,42:1983pr ,,,y,2022-07-20,Prisoner Petitions
43227,3:19-cv-00057-wmc                       ,wmc ,2019-01-22,2019-02-25,2021-10-14,550,42:1983pr ,,,y,2019-02-25,Prisoner Petitions
43227,3:19-cv-00057-wmc                       ,wmc ,2019-01-22,2019-02-25,2021-10-14,550,42:1983pr ,,,y,2019-02-25,Prisoner Petitions
43229,3:19-cv-00059-wmc                       ,wmc ,2019-01-22,,2021-11-10,550,42:1983pr ,,,y,2019-01-22,Prisoner Petitions
43230,3:19-cv-00060-wmc                       ,wmc ,2019-01-22,,2022-02-28,555,42:1983pr ,,,y,2019-01-22,Prisoner Petitions
43231,3:19-cv-00061-jdp                       ,jdp ,2019-01-22,,2019-11-20,550,42:1983pr ,,,y,2019-01-22,Prisoner Petitions
43235,3:19-cv-00065-bbc                       ,bbc ,2019-01-23,,2020-03-12,440,28:1983   ,,,y,2019-01-23,Civil Rights
43239,3:19-cv-00068-wmc                       ,wmc ,2019-01-25,,2022-11-22,530,28:2241   ,,,y,2019-01-25,Habeas Corpus
43246,3:19-cv-00070-jdp                       ,jdp ,2019-01-29,,2019-02-15,550,42:1983pr ,,,y,2019-01-29,Prisoner Petitions
43270,3:19-cv-00081-jdp                       ,jdp ,2019-02-01,,2020-07-08,550,42:1983pr ,,,y,2019-02-01,Prisoner Petitions
43271,3:19-cv-00082-wmc                       ,wmc ,2019-02-01,,2020-11-23,190,28:1332bc ,4,5,y,2019-02-01,Contract
43276,3:19-cv-00085-bbc                       ,bbc ,2019-02-04,,2020-06-23,550,42:1983pr ,,,y,2019-02-04,Prisoner Petitions
43278,3:19-cv-00086-jdp                       ,jdp ,2019-02-05,,2019-05-15,550,42:1983pr ,,,y,2019-02-05,Prisoner Petitions
43283,3:19-cv-00090-wmc                       ,wmc ,2019-02-05,,2019-04-08,550,42:1983pr ,,,y,2019-02-05,Prisoner Petitions
43286,3:19-cv-00091-wmc                       ,wmc ,2019-02-05,,2020-12-18,550,42:1983pr ,,,y,2019-02-05,Prisoner Petitions
43291,3:19-cv-00097-bbc                       ,bbc ,2019-02-06,,2019-03-21,530,28:2241   ,,,y,2019-02-06,Habeas Corpus
43293,3:19-cv-00098-wmc                       ,wmc ,2019-02-06,,2019-04-08,550,42:1983pr ,,,y,2019-02-06,Prisoner Petitions
43299,3:19-cv-00101-jdp                       ,jdp ,2019-02-07,,2019-03-21,550,42:1983pr ,,,y,2019-02-07,Prisoner Petitions
43301,3:19-cv-00103-wmc                       ,wmc ,2019-02-07,,2019-02-28,530,28:2254   ,,,y,2019-02-07,Habeas Corpus
43303,3:19-cv-00105-bbc                       ,bbc ,2019-02-08,,2019-12-19,550,42:1983pr ,,,y,2019-02-08,Prisoner Petitions
43304,3:19-cv-00106-wmc                       ,wmc ,2019-02-08,,,550,42:1983pr ,,,y,2019-02-08,Prisoner Petitions
43306,3:19-cv-00109-wmc                       ,wmc ,2019-02-08,,2019-09-05,555,42:1983pr ,,,y,2019-02-08,Prisoner Petitions
43307,3:19-cv-00108-jdp                       ,jdp ,2019-02-11,,2019-08-13,190,28:1331   ,,,y,2019-02-11,Contract
43309,3:19-cv-00111-wmc                       ,wmc ,2019-02-11,,2019-02-20,550,28:1331b  ,,,y,2019-02-11,Prisoner Petitions
43312,3:19-cv-00114-wmc                       ,wmc ,2019-02-12,,2019-08-27,550,42:1983pr ,,,y,2019-02-12,Prisoner Petitions
43317,3:19-cv-00117-wmc                       ,wmc ,2019-02-13,,2022-07-28,550,28:1983   ,,,y,2019-02-13,Prisoner Petitions
43318,3:19-cv-00118-slc                       ,slc ,2019-02-14,,2021-07-26,550,42:1983pr ,,,y,2019-02-14,Prisoner Petitions
43319,3:19-cv-00119-bbc                       ,bbc ,2019-02-14,,2021-02-11,530,28:2254   ,,,y,2019-02-14,Habeas Corpus
43320,3:19-cv-00120-jdp                       ,jdp ,2019-02-14,,,550,42:1983pr ,,,y,2019-02-14,Prisoner Petitions
43323,3:19-cv-00122-bbc                       ,bbc ,2019-02-15,,2019-03-21,550,42:1983pr ,,,y,2019-02-15,Prisoner Petitions
43324,3:19-cv-00123-jdp                       ,jdp ,2019-02-15,,2019-07-15,550,42:1983pr ,,,y,2019-02-15,Prisoner Petitions
43329,3:19-cv-00126-jdp                       ,jdp ,2019-02-15,,2019-03-20,550,42:1983pr ,,,y,2019-02-15,Prisoner Petitions
43339,3:19-cv-00132-slc                       ,slc ,2019-02-19,,2019-10-11,550,42:1983pr ,,,y,2019-02-19,Prisoner Petitions
43340,3:19-cv-00133-bbc                       ,bbc ,2019-02-19,2019-08-14,2020-06-04,550,42:1983pr ,,,y,2019-08-14,Prisoner Petitions
43340,3:19-cv-00133-bbc                       ,bbc ,2019-02-19,2019-08-14,2020-06-04,550,42:1983pr ,,,y,2019-08-14,Prisoner Petitions
43341,3:19-cv-00134-wmc                       ,wmc ,2019-02-19,,2021-12-10,550,42:1983pr ,,,y,2019-02-19,Prisoner Petitions
43342,3:19-cv-00135-bbc                       ,bbc ,2019-02-19,,2020-04-15,550,42:1983pr ,,,y,2019-02-19,Prisoner Petitions
43344,3:19-cv-00137-wmc                       ,wmc ,2019-02-20,,2022-09-27,550,42:1983pr ,,,y,2019-02-20,Prisoner Petitions
43345,3:19-cv-00138-bbc                       ,bbc ,2019-02-20,,2020-04-23,550,42:1983pr ,,,y,2019-02-20,Prisoner Petitions
43346,3:19-cv-00139-jdp                       ,jdp ,2019-02-20,,2019-05-29,550,42:1983pr ,,,y,2019-02-20,Prisoner Petitions
43349,3:19-cv-00140-jdp                       ,jdp ,2019-02-20,,2019-07-15,440,42:1983cv ,,,y,2019-02-20,Civil Rights
43376,3:19-cv-00144-jdp                       ,jdp ,2019-02-22,,2019-11-15,550,42:1983pr ,,,y,2019-02-22,Prisoner Petitions
43377,3:19-cv-00145-wmc                       ,wmc ,2019-02-22,,2022-07-06,550,42:1983pr ,,,y,2019-02-22,Prisoner Petitions
43378,3:19-cv-00146-jdp                       ,jdp ,2019-02-22,,2019-08-13,550,42:1983pr ,,,y,2019-02-22,Prisoner Petitions
43379,3:19-cv-00143-bbc                       ,bbc ,2019-02-22,,2019-06-24,440,28:1983   ,,,y,2019-02-22,Civil Rights
43383,3:19-cv-00148-wmc                       ,wmc ,2019-02-25,2019-05-10,2021-11-17,440,42:1983cv ,,,y,2019-05-10,Civil Rights
43383,3:19-cv-00148-wmc                       ,wmc ,2019-02-25,2019-05-10,2021-11-17,440,42:1983cv ,,,y,2019-05-10,Civil Rights
43399,3:19-cv-00152-jdp                       ,jdp ,2019-02-26,,2019-10-16,510,28:2255   ,,,y,2019-02-26,Habeas Corpus
43400,3:19-cv-00153-wmc                       ,wmc ,2019-02-26,,2019-04-26,550,42:1983pr ,,,y,2019-02-26,Prisoner Petitions
43401,3:19-cv-00154-jdp                       ,jdp ,2019-02-26,,2019-07-03,550,42:1983pr ,,,y,2019-02-26,Prisoner Petitions
43408,3:19-cv-00159-jdp                       ,jdp ,2019-02-27,,2021-11-08,550,42:1983pr ,,,y,2019-02-27,Prisoner Petitions
43409,3:19-cv-00160-bbc                       ,bbc ,2019-02-27,,2019-06-26,550,28:1446pr ,,,y,2019-02-27,Prisoner Petitions
43414,3:19-cv-00165-wmc                       ,wmc ,2019-02-28,,2020-01-30,470,18:1961   ,,,y,2019-02-28,Other Statutes
43419,3:19-cv-00167-jdp                       ,jdp ,2019-03-01,,2019-04-15,550,42:1983pr ,,,y,2019-03-01,Prisoner Petitions
43433,3:19-cv-00176-jdp                       ,jdp ,2019-03-06,,2019-04-17,550,42:1983pr ,,,y,2019-03-06,Prisoner Petitions
43438,3:19-cv-00177-jdp                       ,jdp ,2019-03-07,,2019-04-17,530,28:2254   ,,,y,2019-03-07,Habeas Corpus
43439,3:19-cv-00179-wmc                       ,wmc ,2019-03-07,,2019-04-08,440,42:1983cv ,,,y,2019-03-07,Civil Rights
43440,3:19-cv-00180-jdp                       ,jdp ,2019-03-08,,2019-12-03,550,42:1983pr ,,,y,2019-03-08,Prisoner Petitions
43444,3:19-cv-00184-wmc                       ,wmc ,2019-03-08,,2022-02-01,550,42:1983pr ,,,y,2019-03-08,Prisoner Petitions
43464,3:19-cv-00197-jdp                       ,jdp ,2019-03-11,,2019-07-03,550,42:1983pr ,,,y,2019-03-11,Prisoner Petitions
43456,3:19-cv-00189-wmc                       ,wmc ,2019-03-12,,2021-06-07,550,42:1983pr ,,,y,2019-03-12,Prisoner Petitions
43460,3:19-cv-00193-wmc                       ,wmc ,2019-03-12,,2019-10-08,550,42:1983pr ,,,y,2019-03-12,Prisoner Petitions
43463,3:19-cv-00195-bbc                       ,bbc ,2019-03-13,,2020-02-24,550,42:1983pr ,,,y,2019-03-13,Prisoner Petitions
43488,3:19-cv-00199-bbc                       ,bbc ,2019-03-14,,2019-04-26,440,42:1983cv ,,,y,2019-03-14,Civil Rights
43493,3:19-cv-00200-wmc                       ,wmc ,2019-03-14,,2019-05-07,196,28:1332bc ,4,5,y,2019-03-14,Contract
43497,3:19-cv-00202-wmc                       ,wmc ,2019-03-14,,2021-09-03,440,42:1983ed ,,,y,2019-03-14,Civil Rights
43500,3:19-cv-00205-bbc                       ,bbc ,2019-03-15,2020-03-13,2020-10-22,550,42:1983pr ,,,y,2020-03-13,Prisoner Petitions
43500,3:19-cv-00205-bbc                       ,bbc ,2019-03-15,2020-03-13,2020-10-22,550,42:1983pr ,,,y,2020-03-13,Prisoner Petitions
43508,3:19-cv-00209-bbc                       ,bbc ,2019-03-19,,2019-04-01,550,42:1983pr ,,,y,2019-03-19,Prisoner Petitions
43509,3:19-cv-00210-jdp                       ,jdp ,2019-03-19,,2020-05-27,550,42:1983pr ,,,y,2019-03-19,Prisoner Petitions
43516,3:19-cv-00216-jdp                       ,jdp ,2019-03-20,,2023-03-29,555,42:1983pr ,,,y,2019-03-20,Prisoner Petitions
43521,3:19-cv-00221-wmc                       ,wmc ,2019-03-20,,2019-10-21,440,42:1983cv ,,,y,2019-03-20,Civil Rights
43528,3:19-cv-00228-bbc                       ,bbc ,2019-03-20,,2019-04-30,550,42:1983pr ,,,y,2019-03-20,Prisoner Petitions
43522,3:19-cv-00222-jdp                       ,jdp ,2019-03-21,,2019-04-11,550,42:1983pr ,,,y,2019-03-21,Prisoner Petitions
43523,3:19-cv-00223-wmc                       ,wmc ,2019-03-21,,2019-10-03,550,42:1983pr ,,,y,2019-03-21,Prisoner Petitions
43530,3:19-cv-00230-wmc                       ,wmc ,2019-03-22,2019-07-09,2021-07-09,550,42:1983pr ,,,y,2019-07-09,Prisoner Petitions
43530,3:19-cv-00230-wmc                       ,wmc ,2019-03-22,2019-07-09,2021-07-09,550,42:1983pr ,,,y,2019-07-09,Prisoner Petitions
43535,3:19-cv-00234-wmc                       ,wmc ,2019-03-25,,2019-05-14,510,28:2255   ,,,y,2019-03-25,Habeas Corpus
43537,3:19-cv-00235-jdp                       ,jdp ,2019-03-25,2019-05-09,2021-09-10,550,42:1983pr ,,,y,2019-05-09,Prisoner Petitions
43537,3:19-cv-00235-jdp                       ,jdp ,2019-03-25,2019-05-09,2021-09-10,550,42:1983pr ,,,y,2019-05-09,Prisoner Petitions
43536,3:19-cv-00236-wmc                       ,wmc ,2019-03-26,,2022-04-20,550,42:1983pr ,,,y,2019-03-26,Prisoner Petitions
43538,3:19-cv-00237-wmc                       ,wmc ,2019-03-26,,2019-05-01,550,42:1983pr ,,,y,2019-03-26,Prisoner Petitions
43541,3:19-cv-00240-wmc                       ,wmc ,2019-03-27,,2020-12-18,550,42:1983pr ,,,y,2019-03-27,Prisoner Petitions
43546,3:19-cv-00243-wmc                       ,wmc ,2019-03-29,,2019-05-01,550,42:1983pr ,,,y,2019-03-29,Prisoner Petitions
43547,3:19-cv-00244-bbc                       ,bbc ,2019-03-29,,2019-07-11,550,42:1983pr ,,,y,2019-03-29,Prisoner Petitions
43548,3:19-cv-00245-bbc                       ,bbc ,2019-03-29,,2021-01-04,530,28:2254   ,,,y,2019-03-29,Habeas Corpus
43553,3:19-cv-00248-jdp                       ,jdp ,2019-04-01,,2020-04-15,440,42:1983cv ,,,y,2019-04-01,Civil Rights
43555,3:19-cv-00249-wmc                       ,wmc ,2019-04-01,,2019-05-21,550,42:1983pr ,,,y,2019-04-01,Prisoner Petitions
43558,3:19-cv-00253-jdp                       ,jdp ,2019-04-02,,2019-04-15,550,42:1983pr ,,,y,2019-04-02,Prisoner Petitions
43559,3:19-cv-00254-jdp                       ,jdp ,2019-04-02,,2019-08-12,890,28:1442pr ,,,y,2019-04-02,Other Statutes
43562,3:19-cv-00255-wmc                       ,wmc ,2019-04-03,,2022-08-01,550,42:1983pr ,,,y,2019-04-03,Prisoner Petitions
43569,3:19-cv-00256-jdp                       ,jdp ,2019-04-03,,2021-01-19,550,42:1983pr ,,,y,2019-04-03,Prisoner Petitions
43578,3:19-cv-00262-wmc                       ,wmc ,2019-04-08,,2022-04-26,550,42:1983pr ,,,y,2019-04-08,Prisoner Petitions
43579,3:19-cv-00263-wmc                       ,wmc ,2019-04-08,,2020-12-18,550,42:1983pr ,,,y,2019-04-08,Prisoner Petitions
43580,3:19-cv-00264-jdp                       ,jdp ,2019-04-08,,,550,42:1983pr ,,,y,2019-04-08,Prisoner Petitions
43584,3:19-cv-00265-jdp                       ,jdp ,2019-04-08,,2019-04-15,550,42:1983pr ,,,y,2019-04-08,Prisoner Petitions
43590,3:19-cv-00270-jdp                       ,jdp ,2019-04-08,,2019-04-26,550,42:1983pr ,,,y,2019-04-08,Prisoner Petitions
43592,3:19-cv-00271-jdp                       ,jdp ,2019-04-08,,2019-04-26,550,42:1983pr ,,,y,2019-04-08,Prisoner Petitions
43595,3:19-cv-00274-jdp                       ,jdp ,2019-04-11,,2019-07-24,550,28:1441pr ,,,y,2019-04-11,Prisoner Petitions
43596,3:19-cv-00275-wmc                       ,wmc ,2019-04-11,,2023-02-16,442,42:2000e  ,,,y,2019-04-11,Civil Rights
43599,3:19-cv-00279-bbc                       ,bbc ,2019-04-11,2019-06-25,2019-10-17,550,42:1983pr ,,,y,2019-06-25,Prisoner Petitions
43599,3:19-cv-00279-bbc                       ,bbc ,2019-04-11,2019-06-25,2019-10-17,550,42:1983pr ,,,y,2019-06-25,Prisoner Petitions
43601,3:19-cv-00277-bbc                       ,bbc ,2019-04-11,,2020-03-18,440,28:1331cv ,,,y,2019-04-11,Civil Rights
43612,3:19-cv-00283-bbc                       ,bbc ,2019-04-12,,2019-07-02,550,42:1983pr ,,,y,2019-04-12,Prisoner Petitions
43614,3:19-cv-00285-bbc                       ,bbc ,2019-04-12,,2019-05-24,550,42:1983pr ,,,y,2019-04-12,Prisoner Petitions
43615,3:19-cv-00286-jdp                       ,jdp ,2019-04-15,,2020-03-13,550,42:1983pr ,,,y,2019-04-15,Prisoner Petitions
43616,3:19-cv-00287-wmc                       ,wmc ,2019-04-15,,2019-10-30,550,28:1983   ,,,y,2019-04-15,Prisoner Petitions
43619,3:19-cv-00290-bbc                       ,bbc ,2019-04-15,,2019-06-21,550,42:1983pr ,,,y,2019-04-15,Prisoner Petitions
43621,3:19-cv-00293-jdp                       ,jdp ,2019-04-16,,2019-05-29,550,42:1983pr ,,,y,2019-04-16,Prisoner Petitions
43622,3:19-cv-00292-wmc                       ,wmc ,2019-04-16,,,550,42:1983pr ,,,y,2019-04-16,Prisoner Petitions
43624,3:19-cv-00295-wmc                       ,wmc ,2019-04-16,,2020-03-20,440,42:1983cv ,,,y,2019-04-16,Civil Rights
43631,3:19-cv-00299-jdp                       ,jdp ,2019-04-16,,2020-06-26,550,42:1983pr ,,,y,2019-04-16,Prisoner Petitions
43632,3:19-cv-00300-jdp                       ,jdp ,2019-04-16,,2021-03-03,550,42:1983pr ,,,y,2019-04-16,Prisoner Petitions
43633,3:19-cv-00301-jdp                       ,jdp ,2019-04-16,,2019-04-30,550,42:1983pr ,,,y,2019-04-16,Prisoner Petitions
43634,3:19-cv-00303-wmc                       ,wmc ,2019-04-17,,2022-04-12,550,42:1983pr ,,,y,2019-04-17,Prisoner Petitions
43635,3:19-cv-00302-jdp                       ,jdp ,2019-04-17,,2020-05-19,550,42:1983pr ,,,y,2019-04-17,Prisoner Petitions
43636,3:19-cv-00304-jdp                       ,jdp ,2019-04-17,,2019-05-29,550,42:1983pr ,,,y,2019-04-17,Prisoner Petitions
43641,3:19-cv-00309-bbc                       ,bbc ,2019-04-18,,2020-11-30,550,42:1983pr ,,,y,2019-04-18,Prisoner Petitions
43648,3:19-cv-00312-wmc                       ,wmc ,2019-04-18,,2021-05-06,440,42:1983cv ,,,y,2019-04-18,Civil Rights
43649,3:19-cv-00314-wmc                       ,wmc ,2019-04-19,,2019-06-24,550,42:1983pr ,,,y,2019-04-19,Prisoner Petitions
43658,3:19-cv-00322-jdp                       ,jdp ,2019-04-22,,2019-05-29,550,42:1983pr ,,,y,2019-04-22,Prisoner Petitions
43662,3:19-cv-00320-jdp                       ,jdp ,2019-04-22,,2019-07-23,440,28:1331cv ,,,y,2019-04-22,Civil Rights
43694,3:19-cv-00331-wmc                       ,wmc ,2019-04-26,,2020-12-04,365,28:1332mv ,1,2,y,2019-04-26,Torts/Personal Injury
43697,3:19-cv-00335-jdp                       ,jdp ,2019-04-26,,2019-05-02,440,42:1983cv ,,,y,2019-04-26,Civil Rights
43698,3:19-cv-00333-jdp                       ,jdp ,2019-04-26,,2019-07-15,550,42:1983pr ,,,y,2019-04-26,Prisoner Petitions
43695,3:19-cv-00332-wmc                       ,wmc ,2019-04-29,,2019-10-01,530,28:2241   ,,,y,2019-04-29,Habeas Corpus
43700,3:19-cv-00337-jdp                       ,jdp ,2019-04-29,,2019-05-29,550,42:1983pr ,,,y,2019-04-29,Prisoner Petitions
43706,3:19-cv-00339-jdp                       ,jdp ,2019-04-29,,2021-02-17,560,42:1983cv ,,,y,2019-04-29,Prisoner Petitions
43708,3:19-cv-00341-jdp                       ,jdp ,2019-04-30,,2019-05-29,550,42:1983pr ,,,y,2019-04-30,Prisoner Petitions
43709,3:19-cv-00342-jdp                       ,jdp ,2019-04-30,,2019-05-29,550,42:1983pr ,,,y,2019-04-30,Prisoner Petitions
43712,3:19-cv-00345-wmc                       ,wmc ,2019-04-30,,2020-05-27,440,28:1983   ,,,y,2019-04-30,Civil Rights
43713,3:19-cv-00343-jdp                       ,jdp ,2019-04-30,,2020-11-05,440,28:1983   ,,,y,2019-04-30,Civil Rights
43714,3:19-cv-00344-jdp                       ,jdp ,2019-04-30,,2019-12-03,440,28:1983   ,,,y,2019-04-30,Civil Rights
43715,3:19-cv-00346-jdp                       ,jdp ,2019-04-30,,2019-10-31,440,42:1983cv ,,,y,2019-04-30,Civil Rights
43722,3:19-cv-00351-bbc                       ,bbc ,2019-05-01,,2020-02-24,550,42:1983pr ,,,y,2019-05-01,Prisoner Petitions
43727,3:19-cv-00354-wmc                       ,wmc ,2019-05-02,,2022-05-12,550,42:1983pr ,,,y,2019-05-02,Prisoner Petitions
43728,3:19-cv-00355-wmc                       ,wmc ,2019-05-02,,2021-07-23,530,28:2241   ,,,y,2019-05-02,Habeas Corpus
43734,3:19-cv-00361-bbc                       ,bbc ,2019-05-06,,2019-07-12,550,42:1983pr ,,,y,2019-05-06,Prisoner Petitions
43736,3:19-cv-00362-jdp                       ,jdp ,2019-05-06,,2019-05-28,550,42:1983pr ,,,y,2019-05-06,Prisoner Petitions
43737,3:19-cv-00363-jdp                       ,jdp ,2019-05-07,,2019-05-24,550,42:1983pr ,,,y,2019-05-07,Prisoner Petitions
43739,3:19-cv-00365-wmc                       ,wmc ,2019-05-07,,2021-11-17,440,42:1983cv ,,,y,2019-05-07,Civil Rights
43742,3:19-cv-00367-wmc                       ,wmc ,2019-05-08,,2021-10-13,550,42:1983pr ,,,y,2019-05-08,Prisoner Petitions
43743,3:19-cv-00366-bbc                       ,bbc ,2019-05-08,,2020-06-11,550,42:1983pr ,,,y,2019-05-08,Prisoner Petitions
43744,3:19-cv-00368-wmc                       ,wmc ,2019-05-08,,2021-11-17,550,42:1983pr ,,,y,2019-05-08,Prisoner Petitions
43746,3:19-cv-00369-jdp                       ,jdp ,2019-05-08,,2019-10-15,550,42:1983pr ,,,y,2019-05-08,Prisoner Petitions
43747,3:19-cv-00371-wmc                       ,wmc ,2019-05-08,,2019-12-31,550,42:1983pr ,,,y,2019-05-08,Prisoner Petitions
